,Species,Trap,Latitude,Longitude,NumMosquitos,WnvPresent,Datetime,yr,mo,day
8036,CULEX PIPIENS/RESTUANS,T225,41.743402,-87.731435,2,0,2011-09-23,2011,9,23
8037,CULEX PIPIENS/RESTUANS,T227,41.728495,-87.60096300000001,3,0,2011-09-23,2011,9,23
8038,CULEX RESTUANS,T227,41.728495,-87.60096300000001,7,0,2011-09-23,2011,9,23
8039,CULEX RESTUANS,T226,41.793818,-87.654234,1,0,2011-09-23,2011,9,23
8040,CULEX PIPIENS,T226,41.793818,-87.654234,2,0,2011-09-23,2011,9,23
8041,CULEX PIPIENS/RESTUANS,T230,41.904194,-87.756155,4,0,2011-09-23,2011,9,23
8042,CULEX PIPIENS/RESTUANS,T228,41.951865999999995,-87.72505699999999,3,0,2011-09-23,2011,9,23
8043,CULEX RESTUANS,T228,41.951865999999995,-87.72505699999999,1,0,2011-09-23,2011,9,23
8044,CULEX PIPIENS/RESTUANS,T035,41.763733,-87.742302,7,0,2011-09-23,2011,9,23
8045,CULEX PIPIENS,T035,41.763733,-87.742302,1,0,2011-09-23,2011,9,23
8046,CULEX PIPIENS/RESTUANS,T231,41.98728,-87.666066,1,0,2011-09-23,2011,9,23
8047,CULEX PIPIENS/RESTUANS,T232,41.912563,-87.66805500000001,1,0,2011-09-23,2011,9,23
8048,CULEX PIPIENS/RESTUANS,T233,42.009876,-87.807277,12,0,2011-09-23,2011,9,23
8049,CULEX RESTUANS,T233,42.009876,-87.807277,1,0,2011-09-23,2011,9,23
8050,CULEX PIPIENS/RESTUANS,T235,41.776428,-87.627096,2,0,2011-09-23,2011,9,23
8051,CULEX PIPIENS/RESTUANS,T238,41.753391,-87.707394,9,0,2011-09-23,2011,9,23
8052,CULEX PIPIENS,T238,41.753391,-87.707394,1,0,2011-09-23,2011,9,23
8053,CULEX RESTUANS,T002,41.95469,-87.800991,1,0,2011-09-30,2011,9,30
8054,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,3,0,2011-09-30,2011,9,30
8055,CULEX RESTUANS,T048,41.867108,-87.654224,1,0,2011-09-30,2011,9,30
8056,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,4,0,2011-09-30,2011,9,30
8057,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,1,0,2011-09-30,2011,9,30
8058,CULEX PIPIENS/RESTUANS,T031,41.801497999999995,-87.763416,11,0,2011-09-30,2011,9,30
8059,CULEX RESTUANS,T031,41.801497999999995,-87.763416,2,0,2011-09-30,2011,9,30
8060,CULEX PIPIENS,T031,41.801497999999995,-87.763416,1,0,2011-09-30,2011,9,30
8061,CULEX RESTUANS,T145,41.878114000000004,-87.629798,2,0,2011-09-30,2011,9,30
8062,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,3,0,2011-09-30,2011,9,30
8063,CULEX RESTUANS,T151,41.916265,-87.800515,4,0,2011-09-30,2011,9,30
8064,CULEX SALINARIUS,T151,41.916265,-87.800515,1,0,2011-09-30,2011,9,30
8065,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,3,0,2011-09-30,2011,9,30
8066,CULEX RESTUANS,T218,41.948167,-87.730698,4,0,2011-09-30,2011,9,30
8067,CULEX RESTUANS,T220,41.963976,-87.69181,1,0,2011-09-30,2011,9,30
8068,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,2,0,2011-09-30,2011,9,30
8069,CULEX PIPIENS/RESTUANS,T047,41.868142,-87.696269,1,0,2011-09-30,2011,9,30
8070,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,19,0,2011-09-30,2011,9,30
8071,CULEX RESTUANS,T013,41.923738,-87.785288,4,0,2011-09-30,2011,9,30
8072,CULEX PIPIENS,T013,41.923738,-87.785288,1,0,2011-09-30,2011,9,30
8073,CULEX PIPIENS/RESTUANS,T018,42.010412,-87.66214000000001,1,0,2011-09-30,2011,9,30
8074,CULEX PIPIENS/RESTUANS,T030,41.899229999999996,-87.716788,1,0,2011-09-30,2011,9,30
8075,CULEX PIPIENS/RESTUANS,T160,41.903002,-87.68826700000001,1,0,2011-09-30,2011,9,30
8076,CULEX PIPIENS/RESTUANS,T017,41.960615999999995,-87.777189,1,0,2011-09-30,2011,9,30
8077,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,6,0,2011-09-30,2011,9,30
8078,CULEX PIPIENS,T061,41.801179,-87.679447,1,0,2011-09-30,2011,9,30
8079,CULEX PIPIENS/RESTUANS,T079,41.766202,-87.562889,1,0,2011-09-30,2011,9,30
8080,CULEX PIPIENS/RESTUANS,T080,41.754676,-87.612922,1,0,2011-09-30,2011,9,30
8081,CULEX PIPIENS/RESTUANS,T082,41.803422999999995,-87.642984,3,0,2011-09-30,2011,9,30
8082,CULEX RESTUANS,T083,41.754292,-87.590773,1,0,2011-09-30,2011,9,30
8083,CULEX RESTUANS,T155,41.776156,-87.778927,1,0,2011-09-30,2011,9,30
8084,CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,1,0,2011-09-30,2011,9,30
8085,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,1,0,2011-09-30,2011,9,30
8086,CULEX RESTUANS,T138,41.726465000000005,-87.585413,1,0,2011-09-30,2011,9,30
8087,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,1,0,2011-09-30,2011,9,30
8088,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,1,0,2011-09-30,2011,9,30
8089,CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,1,0,2011-09-30,2011,9,30
8090,CULEX PIPIENS/RESTUANS,T027,41.984809000000006,-87.728492,1,0,2011-09-30,2011,9,30
8091,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,3,0,2011-09-30,2011,9,30
8092,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,7,0,2011-09-30,2011,9,30
8093,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,2,0,2011-09-30,2011,9,30
8094,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,4,0,2011-09-30,2011,9,30
8095,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,5,0,2011-09-30,2011,9,30
8096,CULEX RESTUANS,T900,41.974689,-87.890615,7,0,2011-09-30,2011,9,30
8097,CULEX RESTUANS,T900,41.974689,-87.890615,5,0,2011-09-30,2011,9,30
8098,CULEX RESTUANS,T900,41.974689,-87.890615,1,0,2011-09-30,2011,9,30
8099,CULEX PIPIENS,T900,41.974689,-87.890615,2,0,2011-09-30,2011,9,30
8100,CULEX PIPIENS/RESTUANS,T903,41.957799,-87.930995,1,0,2011-09-30,2011,9,30
8101,CULEX PIPIENS/RESTUANS,T903,41.957799,-87.930995,21,0,2011-09-30,2011,9,30
8102,CULEX RESTUANS,T903,41.957799,-87.930995,6,0,2011-09-30,2011,9,30
8103,CULEX RESTUANS,T903,41.957799,-87.930995,3,0,2011-09-30,2011,9,30
8104,CULEX PIPIENS/RESTUANS,T222,41.925197999999995,-87.746381,3,0,2011-09-30,2011,9,30
8105,CULEX RESTUANS,T222,41.925197999999995,-87.746381,1,0,2011-09-30,2011,9,30
8106,CULEX PIPIENS/RESTUANS,T223,41.973845000000004,-87.805059,3,0,2011-09-30,2011,9,30
8107,CULEX RESTUANS,T223,41.973845000000004,-87.805059,4,0,2011-09-30,2011,9,30
8108,CULEX RESTUANS,T227,41.728495,-87.60096300000001,1,0,2011-09-30,2011,9,30
8109,CULEX RESTUANS,T035,41.763733,-87.742302,3,0,2011-09-30,2011,9,30
8110,CULEX PIPIENS/RESTUANS,T231,41.98728,-87.666066,2,0,2011-09-30,2011,9,30
8111,CULEX RESTUANS,T232,41.912563,-87.66805500000001,2,0,2011-09-30,2011,9,30
8112,CULEX PIPIENS/RESTUANS,T233,42.009876,-87.807277,2,0,2011-09-30,2011,9,30
8113,CULEX RESTUANS,T233,42.009876,-87.807277,2,0,2011-09-30,2011,9,30
8114,CULEX RESTUANS,T002,41.95469,-87.800991,19,0,2013-06-07,2013,6,7
8115,CULEX RESTUANS,T048,41.867108,-87.654224,2,0,2013-06-07,2013,6,7
8116,CULEX RESTUANS,T054,41.921965,-87.632085,1,0,2013-06-07,2013,6,7
8117,CULEX RESTUANS,T094,41.720848,-87.666014,4,0,2013-06-07,2013,6,7
8118,CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,4,0,2013-06-07,2013,6,7
8119,CULEX RESTUANS,T028,41.986921,-87.689778,4,0,2013-06-07,2013,6,7
8120,CULEX RESTUANS,T031,41.801497999999995,-87.763416,1,0,2013-06-07,2013,6,7
8121,CULEX TERRITANS,T033,41.906638,-87.701431,1,0,2013-06-07,2013,6,7
8122,CULEX PIPIENS/RESTUANS,T089,41.723195000000004,-87.64997,2,0,2013-06-07,2013,6,7
8123,CULEX RESTUANS,T089,41.723195000000004,-87.64997,1,0,2013-06-07,2013,6,7
8124,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.72460799999999,1,0,2013-06-07,2013,6,7
8125,CULEX RESTUANS,T135,41.662014,-87.72460799999999,9,0,2013-06-07,2013,6,7
8126,CULEX RESTUANS,T145,41.878114000000004,-87.629798,1,0,2013-06-07,2013,6,7
8127,CULEX RESTUANS,T151,41.916265,-87.800515,7,0,2013-06-07,2013,6,7
8128,CULEX RESTUANS,T152,41.846075,-87.716277,1,0,2013-06-07,2013,6,7
8129,CULEX RESTUANS,T158,41.682587,-87.707973,6,0,2013-06-07,2013,6,7
8130,CULEX RESTUANS,T008,42.008314,-87.77792099999999,1,0,2013-06-07,2013,6,7
8131,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,10,0,2013-06-07,2013,6,7
8132,CULEX RESTUANS,T012,41.991429,-87.747113,8,0,2013-06-07,2013,6,7
8133,CULEX RESTUANS,T047,41.868142,-87.696269,2,0,2013-06-07,2013,6,7
8134,CULEX RESTUANS,T013,41.923738,-87.785288,1,0,2013-06-07,2013,6,7
8135,CULEX PIPIENS/RESTUANS,T018,42.010412,-87.66214000000001,1,0,2013-06-07,2013,6,7
8136,CULEX RESTUANS,T018,42.010412,-87.66214000000001,1,0,2013-06-07,2013,6,7
8137,CULEX RESTUANS,T030,41.899229999999996,-87.716788,10,0,2013-06-07,2013,6,7
8138,CULEX RESTUANS,T095,41.704336,-87.70373599999999,1,0,2013-06-07,2013,6,7
8139,CULEX RESTUANS,T061,41.801179,-87.679447,7,0,2013-06-07,2013,6,7
8140,CULEX PIPIENS/RESTUANS,T062,41.800737,-87.71188000000001,2,0,2013-06-07,2013,6,7
8141,CULEX RESTUANS,T062,41.800737,-87.71188000000001,2,0,2013-06-07,2013,6,7
8142,CULEX RESTUANS,T066,41.77166,-87.703047,5,0,2013-06-07,2013,6,7
8143,CULEX PIPIENS/RESTUANS,T069,41.768388,-87.678649,2,0,2013-06-07,2013,6,7
8144,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,2,0,2013-06-07,2013,6,7
8145,CULEX RESTUANS,T073,41.773215,-87.60088,1,0,2013-06-07,2013,6,7
8146,CULEX PIPIENS/RESTUANS,T074,41.822536,-87.66634300000001,1,0,2013-06-07,2013,6,7
8147,CULEX RESTUANS,T074,41.822536,-87.66634300000001,2,0,2013-06-07,2013,6,7
8148,CULEX RESTUANS,T080,41.754676,-87.612922,2,0,2013-06-07,2013,6,7
8149,CULEX RESTUANS,T082,41.803422999999995,-87.642984,3,0,2013-06-07,2013,6,7
8150,CULEX PIPIENS/RESTUANS,T083,41.754292,-87.590773,1,0,2013-06-07,2013,6,7
8151,CULEX RESTUANS,T083,41.754292,-87.590773,1,0,2013-06-07,2013,6,7
8152,CULEX PIPIENS/RESTUANS,T155,41.776156,-87.778927,1,0,2013-06-07,2013,6,7
8153,CULEX RESTUANS,T115,41.673408,-87.599862,1,0,2013-06-07,2013,6,7
8154,CULEX PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,2,0,2013-06-07,2013,6,7
8155,CULEX PIPIENS/RESTUANS,T209,41.740641,-87.546587,1,0,2013-06-07,2013,6,7
8156,CULEX RESTUANS,T209,41.740641,-87.546587,4,0,2013-06-07,2013,6,7
8157,CULEX RESTUANS,T212,41.680946,-87.535198,4,0,2013-06-07,2013,6,7
8158,CULEX RESTUANS,T128,41.704572,-87.56566600000001,5,0,2013-06-07,2013,6,7
8159,CULEX RESTUANS,T099,41.733643,-87.55551,1,0,2013-06-07,2013,6,7
8160,CULEX RESTUANS,T102,41.750498,-87.605294,4,0,2013-06-07,2013,6,7
8161,CULEX PIPIENS/RESTUANS,T027,41.984809000000006,-87.728492,1,0,2013-06-07,2013,6,7
8162,CULEX PIPIENS/RESTUANS,T009,41.992478000000006,-87.862995,5,0,2013-06-07,2013,6,7
8163,CULEX RESTUANS,T009,41.992478000000006,-87.862995,11,0,2013-06-07,2013,6,7
8164,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,4,0,2013-06-07,2013,6,7
8165,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,19,0,2013-06-07,2013,6,7
8166,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,17,0,2013-06-07,2013,6,7
8167,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,3,0,2013-06-07,2013,6,7
8168,CULEX RESTUANS,T900,41.974689,-87.890615,4,0,2013-06-07,2013,6,7
8169,CULEX RESTUANS,T900,41.974689,-87.890615,3,0,2013-06-07,2013,6,7
8170,CULEX RESTUANS,T900,41.974689,-87.890615,2,0,2013-06-07,2013,6,7
8171,CULEX RESTUANS,T900,41.974689,-87.890615,16,0,2013-06-07,2013,6,7
8172,CULEX RESTUANS,T900,41.974689,-87.890615,29,0,2013-06-07,2013,6,7
8173,CULEX RESTUANS,T900,41.974689,-87.890615,5,0,2013-06-07,2013,6,7
8174,CULEX PIPIENS/RESTUANS,T903,41.957799,-87.930995,10,0,2013-06-07,2013,6,7
8175,CULEX RESTUANS,T903,41.957799,-87.930995,22,0,2013-06-07,2013,6,7
8176,CULEX RESTUANS,T223,41.973845000000004,-87.805059,2,0,2013-06-07,2013,6,7
8177,CULEX RESTUANS,T225,41.743402,-87.731435,1,0,2013-06-07,2013,6,7
8178,CULEX PIPIENS/RESTUANS,T227,41.728495,-87.60096300000001,17,0,2013-06-07,2013,6,7
8179,CULEX RESTUANS,T227,41.728495,-87.60096300000001,4,0,2013-06-07,2013,6,7
8180,CULEX PIPIENS/RESTUANS,T224,41.947227000000005,-87.67145699999999,3,0,2013-06-07,2013,6,7
8181,CULEX PIPIENS/RESTUANS,T226,41.793818,-87.654234,8,0,2013-06-07,2013,6,7
8182,CULEX RESTUANS,T226,41.793818,-87.654234,4,0,2013-06-07,2013,6,7
8183,CULEX PIPIENS/RESTUANS,T230,41.904194,-87.756155,2,0,2013-06-07,2013,6,7
8184,CULEX RESTUANS,T230,41.904194,-87.756155,1,0,2013-06-07,2013,6,7
8185,CULEX PIPIENS/RESTUANS,T228,41.951865999999995,-87.72505699999999,1,0,2013-06-07,2013,6,7
8186,CULEX RESTUANS,T228,41.951865999999995,-87.72505699999999,4,0,2013-06-07,2013,6,7
8187,CULEX PIPIENS/RESTUANS,T035,41.763733,-87.742302,1,0,2013-06-07,2013,6,7
8188,CULEX PIPIENS/RESTUANS,T233,42.009876,-87.807277,1,0,2013-06-07,2013,6,7
8189,CULEX PIPIENS/RESTUANS,T235,41.776428,-87.627096,1,0,2013-06-07,2013,6,7
8190,CULEX RESTUANS,T236,41.994679,-87.770899,6,0,2013-06-07,2013,6,7
8191,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,25,0,2013-06-14,2013,6,14
8192,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,26,0,2013-06-14,2013,6,14
8193,CULEX RESTUANS,T002,41.95469,-87.800991,47,0,2013-06-14,2013,6,14
8194,CULEX RESTUANS,T002,41.95469,-87.800991,50,0,2013-06-14,2013,6,14
8195,CULEX RESTUANS,T002,41.95469,-87.800991,50,0,2013-06-14,2013,6,14
8196,CULEX RESTUANS,T002,41.95469,-87.800991,16,0,2013-06-14,2013,6,14
8197,CULEX RESTUANS,T002,41.95469,-87.800991,50,0,2013-06-14,2013,6,14
8198,CULEX RESTUANS,T002,41.95469,-87.800991,50,0,2013-06-14,2013,6,14
8199,CULEX PIPIENS/RESTUANS,T046,41.891118,-87.65449100000001,1,0,2013-06-14,2013,6,14
8200,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,8,0,2013-06-14,2013,6,14
8201,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,1,0,2013-06-14,2013,6,14
8202,CULEX RESTUANS,T054,41.921965,-87.632085,3,0,2013-06-14,2013,6,14
8203,CULEX RESTUANS,T054,41.921965,-87.632085,3,0,2013-06-14,2013,6,14
8204,CULEX PIPIENS/RESTUANS,T094,41.720848,-87.666014,4,0,2013-06-14,2013,6,14
8205,CULEX RESTUANS,T094,41.720848,-87.666014,28,0,2013-06-14,2013,6,14
8206,CULEX RESTUANS,T094,41.720848,-87.666014,35,0,2013-06-14,2013,6,14
8207,CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,1,0,2013-06-14,2013,6,14
8208,CULEX RESTUANS,T159,41.732984,-87.649642,3,0,2013-06-14,2013,6,14
8209,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,1,0,2013-06-14,2013,6,14
8210,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,4,0,2013-06-14,2013,6,14
8211,CULEX RESTUANS,T028,41.986921,-87.689778,28,0,2013-06-14,2013,6,14
8212,CULEX RESTUANS,T031,41.801497999999995,-87.763416,13,0,2013-06-14,2013,6,14
8213,CULEX RESTUANS,T089,41.723195000000004,-87.64997,7,0,2013-06-14,2013,6,14
8214,CULEX RESTUANS,T090,41.868077,-87.666901,13,0,2013-06-14,2013,6,14
8215,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.72460799999999,7,0,2013-06-14,2013,6,14
8216,CULEX RESTUANS,T135,41.662014,-87.72460799999999,23,0,2013-06-14,2013,6,14
8217,CULEX PIPIENS/RESTUANS,T145,41.878114000000004,-87.629798,3,0,2013-06-14,2013,6,14
8218,CULEX RESTUANS,T145,41.878114000000004,-87.629798,3,0,2013-06-14,2013,6,14
8219,CULEX RESTUANS,T147,41.932094,-87.700117,9,0,2013-06-14,2013,6,14
8220,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,9,0,2013-06-14,2013,6,14
8221,CULEX RESTUANS,T151,41.916265,-87.800515,2,0,2013-06-14,2013,6,14
8222,CULEX RESTUANS,T152,41.846075,-87.716277,1,0,2013-06-14,2013,6,14
8223,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,19,0,2013-06-14,2013,6,14
8224,CULEX RESTUANS,T158,41.682587,-87.707973,40,0,2013-06-14,2013,6,14
8225,CULEX RESTUANS,T220,41.963976,-87.69181,1,0,2013-06-14,2013,6,14
8226,CULEX RESTUANS,T003,41.964242,-87.757639,3,0,2013-06-14,2013,6,14
8227,CULEX RESTUANS,T008,42.008314,-87.77792099999999,35,0,2013-06-14,2013,6,14
8228,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,20,0,2013-06-14,2013,6,14
8229,CULEX RESTUANS,T012,41.991429,-87.747113,2,0,2013-06-14,2013,6,14
8230,CULEX PIPIENS/RESTUANS,T043,41.857402,-87.694991,3,0,2013-06-14,2013,6,14
8231,CULEX RESTUANS,T047,41.868142,-87.696269,1,0,2013-06-14,2013,6,14
8232,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,4,0,2013-06-14,2013,6,14
8233,CULEX RESTUANS,T013,41.923738,-87.785288,1,0,2013-06-14,2013,6,14
8234,CULEX PIPIENS/RESTUANS,T018,42.010412,-87.66214000000001,3,0,2013-06-14,2013,6,14
8235,CULEX RESTUANS,T018,42.010412,-87.66214000000001,1,0,2013-06-14,2013,6,14
8236,CULEX PIPIENS/RESTUANS,T030,41.899229999999996,-87.716788,1,0,2013-06-14,2013,6,14
8237,CULEX RESTUANS,T017,41.960615999999995,-87.777189,4,0,2013-06-14,2013,6,14
8238,CULEX RESTUANS,T095,41.704336,-87.70373599999999,2,0,2013-06-14,2013,6,14
8239,CULEX RESTUANS,T039,41.911823999999996,-87.726737,8,0,2013-06-14,2013,6,14
8240,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,2,0,2013-06-14,2013,6,14
8241,CULEX RESTUANS,T061,41.801179,-87.679447,13,0,2013-06-14,2013,6,14
8242,CULEX PIPIENS/RESTUANS,T062,41.800737,-87.71188000000001,12,0,2013-06-14,2013,6,14
8243,CULEX RESTUANS,T062,41.800737,-87.71188000000001,36,0,2013-06-14,2013,6,14
8244,CULEX PIPIENS/RESTUANS,T065,41.778296999999995,-87.752411,3,0,2013-06-14,2013,6,14
8245,CULEX RESTUANS,T065,41.778296999999995,-87.752411,4,0,2013-06-14,2013,6,14
8246,CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,5,0,2013-06-14,2013,6,14
8247,CULEX RESTUANS,T066,41.77166,-87.703047,5,0,2013-06-14,2013,6,14
8248,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,5,0,2013-06-14,2013,6,14
8249,CULEX RESTUANS,T073,41.773215,-87.60088,13,0,2013-06-14,2013,6,14
8250,CULEX PIPIENS/RESTUANS,T079,41.766202,-87.562889,14,0,2013-06-14,2013,6,14
8251,CULEX PIPIENS/RESTUANS,T082,41.803422999999995,-87.642984,8,0,2013-06-14,2013,6,14
8252,CULEX RESTUANS,T083,41.754292,-87.590773,6,0,2013-06-14,2013,6,14
8253,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,12,0,2013-06-14,2013,6,14
8254,CULEX PIPIENS/RESTUANS,T155,41.776156,-87.778927,12,0,2013-06-14,2013,6,14
8255,CULEX RESTUANS,T155,41.776156,-87.778927,6,0,2013-06-14,2013,6,14
8256,CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,8,0,2013-06-14,2013,6,14
8257,CULEX RESTUANS,T063,41.82561,-87.726549,10,0,2013-06-14,2013,6,14
8258,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,21,0,2013-06-14,2013,6,14
8259,CULEX RESTUANS,T115,41.673408,-87.599862,44,0,2013-06-14,2013,6,14
8260,CULEX PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,1,0,2013-06-14,2013,6,14
8261,CULEX RESTUANS,T138,41.726465000000005,-87.585413,13,0,2013-06-14,2013,6,14
8262,CULEX PIPIENS/RESTUANS,T209,41.740641,-87.546587,2,0,2013-06-14,2013,6,14
8263,CULEX RESTUANS,T209,41.740641,-87.546587,14,0,2013-06-14,2013,6,14
8264,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,4,0,2013-06-14,2013,6,14
8265,CULEX RESTUANS,T212,41.680946,-87.535198,4,0,2013-06-14,2013,6,14
8266,CULEX PIPIENS/RESTUANS,T128,41.704572,-87.56566600000001,1,0,2013-06-14,2013,6,14
8267,CULEX RESTUANS,T128,41.704572,-87.56566600000001,4,0,2013-06-14,2013,6,14
8268,CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,25,0,2013-06-14,2013,6,14
8269,CULEX RESTUANS,T102,41.750498,-87.605294,20,0,2013-06-14,2013,6,14
8270,CULEX PIPIENS/RESTUANS,T027,41.984809000000006,-87.728492,5,0,2013-06-14,2013,6,14
8271,CULEX RESTUANS,T027,41.984809000000006,-87.728492,2,0,2013-06-14,2013,6,14
8272,CULEX PIPIENS/RESTUANS,T221,41.659112,-87.53869300000001,2,0,2013-06-14,2013,6,14
8273,CULEX RESTUANS,T221,41.659112,-87.53869300000001,1,0,2013-06-14,2013,6,14
8274,CULEX PIPIENS/RESTUANS,T009,41.992478000000006,-87.862995,2,0,2013-06-14,2013,6,14
8275,CULEX RESTUANS,T009,41.992478000000006,-87.862995,32,0,2013-06-14,2013,6,14
8276,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,15,0,2013-06-14,2013,6,14
8277,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,37,0,2013-06-14,2013,6,14
8278,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,39,0,2013-06-14,2013,6,14
8279,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,21,0,2013-06-14,2013,6,14
8280,CULEX RESTUANS,T900,41.974689,-87.890615,8,0,2013-06-14,2013,6,14
8281,CULEX RESTUANS,T900,41.974689,-87.890615,35,0,2013-06-14,2013,6,14
8282,CULEX RESTUANS,T900,41.974689,-87.890615,7,0,2013-06-14,2013,6,14
8283,CULEX RESTUANS,T900,41.974689,-87.890615,17,0,2013-06-14,2013,6,14
8284,CULEX RESTUANS,T900,41.974689,-87.890615,34,0,2013-06-14,2013,6,14
8285,CULEX RESTUANS,T900,41.974689,-87.890615,28,0,2013-06-14,2013,6,14
8286,CULEX RESTUANS,T900,41.974689,-87.890615,50,0,2013-06-14,2013,6,14
8287,CULEX RESTUANS,T900,41.974689,-87.890615,1,0,2013-06-14,2013,6,14
8288,CULEX RESTUANS,T900,41.974689,-87.890615,50,0,2013-06-14,2013,6,14
8289,CULEX RESTUANS,T900,41.974689,-87.890615,27,0,2013-06-14,2013,6,14
8290,CULEX RESTUANS,T900,41.974689,-87.890615,47,0,2013-06-14,2013,6,14
8291,CULEX RESTUANS,T903,41.957799,-87.930995,9,0,2013-06-14,2013,6,14
8292,CULEX PIPIENS/RESTUANS,T222,41.925197999999995,-87.746381,4,0,2013-06-14,2013,6,14
8293,CULEX RESTUANS,T222,41.925197999999995,-87.746381,3,0,2013-06-14,2013,6,14
8294,CULEX PIPIENS/RESTUANS,T223,41.973845000000004,-87.805059,16,0,2013-06-14,2013,6,14
8295,CULEX RESTUANS,T223,41.973845000000004,-87.805059,13,0,2013-06-14,2013,6,14
8296,CULEX RESTUANS,T225,41.743402,-87.731435,8,0,2013-06-14,2013,6,14
8297,CULEX PIPIENS/RESTUANS,T227,41.728495,-87.60096300000001,20,0,2013-06-14,2013,6,14
8298,CULEX RESTUANS,T227,41.728495,-87.60096300000001,17,0,2013-06-14,2013,6,14
8299,CULEX PIPIENS/RESTUANS,T224,41.947227000000005,-87.67145699999999,14,0,2013-06-14,2013,6,14
8300,CULEX PIPIENS/RESTUANS,T230,41.904194,-87.756155,2,0,2013-06-14,2013,6,14
8301,CULEX RESTUANS,T230,41.904194,-87.756155,14,0,2013-06-14,2013,6,14
8302,CULEX PIPIENS/RESTUANS,T228,41.951865999999995,-87.72505699999999,4,0,2013-06-14,2013,6,14
8303,CULEX RESTUANS,T228,41.951865999999995,-87.72505699999999,39,0,2013-06-14,2013,6,14
8304,CULEX PIPIENS/RESTUANS,T035,41.763733,-87.742302,2,0,2013-06-14,2013,6,14
8305,CULEX RESTUANS,T035,41.763733,-87.742302,2,0,2013-06-14,2013,6,14
8306,CULEX PIPIENS/RESTUANS,T231,41.98728,-87.666066,2,0,2013-06-14,2013,6,14
8307,CULEX RESTUANS,T232,41.912563,-87.66805500000001,1,0,2013-06-14,2013,6,14
8308,CULEX PIPIENS/RESTUANS,T233,42.009876,-87.807277,17,0,2013-06-14,2013,6,14
8309,CULEX RESTUANS,T233,42.009876,-87.807277,2,0,2013-06-14,2013,6,14
8310,CULEX PIPIENS/RESTUANS,T236,41.994679,-87.770899,14,0,2013-06-14,2013,6,14
8311,CULEX RESTUANS,T236,41.994679,-87.770899,8,0,2013-06-14,2013,6,14
8312,CULEX RESTUANS,T002,41.95469,-87.800991,19,0,2013-06-21,2013,6,21
8313,CULEX PIPIENS/RESTUANS,T046,41.891118,-87.65449100000001,1,0,2013-06-21,2013,6,21
